,frequency,presence,idf,tf-idf
wrapper,1,1.0,10.528284882554852,10.528284882554852
peop,1,1.0,10.528284882554852,10.528284882554852
executed,1,1.0,10.528284882554852,10.528284882554852
reminise,1,1.0,10.528284882554852,10.528284882554852
soun,1,1.0,10.528284882554852,10.528284882554852
ulan,1,1.0,10.528284882554852,10.528284882554852
twatter,1,1.0,10.528284882554852,10.528284882554852
firepro0f,1,1.0,10.528284882554852,10.528284882554852
prof,1,1.0,10.528284882554852,10.528284882554852
moovie,1,1.0,10.528284882554852,10.528284882554852
reque,1,1.0,10.528284882554852,10.528284882554852
faile,1,1.0,10.528284882554852,10.528284882554852
behaved,1,1.0,10.528284882554852,10.528284882554852
noones,1,1.0,10.528284882554852,10.528284882554852
partytiime,1,1.0,10.528284882554852,10.528284882554852
pins,1,1.0,10.528284882554852,10.528284882554852
masala,1,1.0,10.528284882554852,10.528284882554852
ferris,1,1.0,10.528284882554852,10.528284882554852
outagecold,1,1.0,10.528284882554852,10.528284882554852
nonpayment,1,1.0,10.528284882554852,10.528284882554852
nervvoouus,1,1.0,10.528284882554852,10.528284882554852
inspite,1,1.0,10.528284882554852,10.528284882554852
fabulously,1,1.0,10.528284882554852,10.528284882554852
omnomlette,1,1.0,10.528284882554852,10.528284882554852
qreat,1,1.0,10.528284882554852,10.528284882554852
hapee,1,1.0,10.528284882554852,10.528284882554852
cooker,1,1.0,10.528284882554852,10.528284882554852
broody,1,1.0,10.528284882554852,10.528284882554852
efteling,1,1.0,10.528284882554852,10.528284882554852
objects,1,1.0,10.528284882554852,10.528284882554852
crackers,1,1.0,10.528284882554852,10.528284882554852
xbl,1,1.0,10.528284882554852,10.528284882554852
hopfully,1,1.0,10.528284882554852,10.528284882554852
whinetweet,1,1.0,10.528284882554852,10.528284882554852
tto,1,1.0,10.528284882554852,10.528284882554852
eevveerr,1,1.0,10.528284882554852,10.528284882554852
hahahahahahahahahah,1,1.0,10.528284882554852,10.528284882554852
nup,1,1.0,10.528284882554852,10.528284882554852
skateboard,1,1.0,10.528284882554852,10.528284882554852
squirrel,1,1.0,10.528284882554852,10.528284882554852
tshirts,1,1.0,10.528284882554852,10.528284882554852
shizzle,1,1.0,10.528284882554852,10.528284882554852
piriton,1,1.0,10.528284882554852,10.528284882554852
livenation,1,1.0,10.528284882554852,10.528284882554852
possessed,1,1.0,10.528284882554852,10.528284882554852
contractions,1,1.0,10.528284882554852,10.528284882554852
rediculous,1,1.0,10.528284882554852,10.528284882554852
jape,1,1.0,10.528284882554852,10.528284882554852
sliverlight,1,1.0,10.528284882554852,10.528284882554852
sears,1,1.0,10.528284882554852,10.528284882554852
guttah,1,1.0,10.528284882554852,10.528284882554852
appetizing,1,1.0,10.528284882554852,10.528284882554852
hgtv,1,1.0,10.528284882554852,10.528284882554852
hub,1,1.0,10.528284882554852,10.528284882554852
mspacers,1,1.0,10.528284882554852,10.528284882554852
sdk,1,1.0,10.528284882554852,10.528284882554852
valid,1,1.0,10.528284882554852,10.528284882554852
lured,1,1.0,10.528284882554852,10.528284882554852
pestered,1,1.0,10.528284882554852,10.528284882554852
spoken,1,1.0,10.528284882554852,10.528284882554852
johnsons,1,1.0,10.528284882554852,10.528284882554852
deaths,1,1.0,10.528284882554852,10.528284882554852
trekked,1,1.0,10.528284882554852,10.528284882554852
marathons,1,1.0,10.528284882554852,10.528284882554852
dyededed,1,1.0,10.528284882554852,10.528284882554852
dayquil,1,1.0,10.528284882554852,10.528284882554852
bidding,1,1.0,10.528284882554852,10.528284882554852
learnin,1,1.0,10.528284882554852,10.528284882554852
foisting,1,1.0,10.528284882554852,10.528284882554852
willkommen,1,1.0,10.528284882554852,10.528284882554852
reaper,1,1.0,10.528284882554852,10.528284882554852
tippers,1,1.0,10.528284882554852,10.528284882554852
footy,1,1.0,10.528284882554852,10.528284882554852
wooden,1,1.0,10.528284882554852,10.528284882554852
jamies,1,1.0,10.528284882554852,10.528284882554852
lovess,1,1.0,10.528284882554852,10.528284882554852
mhmhmh,1,1.0,10.528284882554852,10.528284882554852
ks,1,1.0,10.528284882554852,10.528284882554852
tryst,1,1.0,10.528284882554852,10.528284882554852
crosse,1,1.0,10.528284882554852,10.528284882554852
reeboks,1,1.0,10.528284882554852,10.528284882554852
roman,1,1.0,10.528284882554852,10.528284882554852
composed,1,1.0,10.528284882554852,10.528284882554852
arcade,1,1.0,10.528284882554852,10.528284882554852
dios,1,1.0,10.528284882554852,10.528284882554852
diagram,1,1.0,10.528284882554852,10.528284882554852
jered,1,1.0,10.528284882554852,10.528284882554852
bahh,1,1.0,10.528284882554852,10.528284882554852
ark,1,1.0,10.528284882554852,10.528284882554852
dangero,1,1.0,10.528284882554852,10.528284882554852
awesomeily,1,1.0,10.528284882554852,10.528284882554852
doomed,1,1.0,10.528284882554852,10.528284882554852
multiplayer,1,1.0,10.528284882554852,10.528284882554852
wei,1,1.0,10.528284882554852,10.528284882554852
sullivan,1,1.0,10.528284882554852,10.528284882554852
js,1,1.0,10.528284882554852,10.528284882554852
elitecamp,1,1.0,10.528284882554852,10.528284882554852
aerobics,1,1.0,10.528284882554852,10.528284882554852
alrite,1,1.0,10.528284882554852,10.528284882554852
ruled,1,1.0,10.528284882554852,10.528284882554852
shrug,1,1.0,10.528284882554852,10.528284882554852
evan,1,1.0,10.528284882554852,10.528284882554852
highschool,1,1.0,10.528284882554852,10.528284882554852
mtl,1,1.0,10.528284882554852,10.528284882554852
trafalger,1,1.0,10.528284882554852,10.528284882554852
elite,1,1.0,10.528284882554852,10.528284882554852
maya,1,1.0,10.528284882554852,10.528284882554852
curb,1,1.0,10.528284882554852,10.528284882554852
shidduch,1,1.0,10.528284882554852,10.528284882554852
recogn,1,1.0,10.528284882554852,10.528284882554852
sya,1,1.0,10.528284882554852,10.528284882554852
swe,1,1.0,10.528284882554852,10.528284882554852
corsen,1,1.0,10.528284882554852,10.528284882554852
ep22,1,1.0,10.528284882554852,10.528284882554852
spiced,1,1.0,10.528284882554852,10.528284882554852
angie,1,1.0,10.528284882554852,10.528284882554852
stare,1,1.0,10.528284882554852,10.528284882554852
restful,1,1.0,10.528284882554852,10.528284882554852
ncis,1,1.0,10.528284882554852,10.528284882554852
zak,1,1.0,10.528284882554852,10.528284882554852
socialising,1,1.0,10.528284882554852,10.528284882554852
veryy,1,1.0,10.528284882554852,10.528284882554852
acceptable,1,1.0,10.528284882554852,10.528284882554852
whiles,1,1.0,10.528284882554852,10.528284882554852
yeayy,1,1.0,10.528284882554852,10.528284882554852
preheatin,1,1.0,10.528284882554852,10.528284882554852
skott,1,1.0,10.528284882554852,10.528284882554852
paninii,1,1.0,10.528284882554852,10.528284882554852
representatives,1,1.0,10.528284882554852,10.528284882554852
costsavings,1,1.0,10.528284882554852,10.528284882554852
commitments,1,1.0,10.528284882554852,10.528284882554852
ebtter,1,1.0,10.528284882554852,10.528284882554852
liesgirlstell,1,1.0,10.528284882554852,10.528284882554852
elleay,1,1.0,10.528284882554852,10.528284882554852
unsurprised,1,1.0,10.528284882554852,10.528284882554852
shaked,1,1.0,10.528284882554852,10.528284882554852
iq,1,1.0,10.528284882554852,10.528284882554852
judo,1,1.0,10.528284882554852,10.528284882554852
burp,1,1.0,10.528284882554852,10.528284882554852
johnn,1,1.0,10.528284882554852,10.528284882554852
osocute,1,1.0,10.528284882554852,10.528284882554852
thxs,1,1.0,10.528284882554852,10.528284882554852
whatz,1,1.0,10.528284882554852,10.528284882554852
b0y,1,1.0,10.528284882554852,10.528284882554852
threelegged,1,1.0,10.528284882554852,10.528284882554852
mustangs,1,1.0,10.528284882554852,10.528284882554852
proctor,1,1.0,10.528284882554852,10.528284882554852
schade,1,1.0,10.528284882554852,10.528284882554852
followe,1,1.0,10.528284882554852,10.528284882554852
fershure,1,1.0,10.528284882554852,10.528284882554852
mindless,1,1.0,10.528284882554852,10.528284882554852
tryinh,1,1.0,10.528284882554852,10.528284882554852
fax,1,1.0,10.528284882554852,10.528284882554852
videorecord,1,1.0,10.528284882554852,10.528284882554852
squished,1,1.0,10.528284882554852,10.528284882554852
whilst,1,1.0,10.528284882554852,10.528284882554852
wonderfully,1,1.0,10.528284882554852,10.528284882554852
ceased,1,1.0,10.528284882554852,10.528284882554852
buffy,1,1.0,10.528284882554852,10.528284882554852
remmebered,1,1.0,10.528284882554852,10.528284882554852
supose,1,1.0,10.528284882554852,10.528284882554852
burton,1,1.0,10.528284882554852,10.528284882554852
jansen,1,1.0,10.528284882554852,10.528284882554852
shore,1,1.0,10.528284882554852,10.528284882554852
jizz,1,1.0,10.528284882554852,10.528284882554852
formulas,1,1.0,10.528284882554852,10.528284882554852
philos,1,1.0,10.528284882554852,10.528284882554852
dario,1,1.0,10.528284882554852,10.528284882554852
mainstream,1,1.0,10.528284882554852,10.528284882554852
deesearted,1,1.0,10.528284882554852,10.528284882554852
solea,1,1.0,10.528284882554852,10.528284882554852
lifeball,1,1.0,10.528284882554852,10.528284882554852
como,1,1.0,10.528284882554852,10.528284882554852
ccie,1,1.0,10.528284882554852,10.528284882554852
tops,1,1.0,10.528284882554852,10.528284882554852
lifespan,1,1.0,10.528284882554852,10.528284882554852
nodding,1,1.0,10.528284882554852,10.528284882554852
mount,1,1.0,10.528284882554852,10.528284882554852
colored,1,1.0,10.528284882554852,10.528284882554852
mammary,1,1.0,10.528284882554852,10.528284882554852
foster,1,1.0,10.528284882554852,10.528284882554852
failfriday,1,1.0,10.528284882554852,10.528284882554852
spooky,1,1.0,10.528284882554852,10.528284882554852
cor,1,1.0,10.528284882554852,10.528284882554852
gigwise,1,1.0,10.528284882554852,10.528284882554852
awesomerer,1,1.0,10.528284882554852,10.528284882554852
acquainted,1,1.0,10.528284882554852,10.528284882554852
swearing,1,1.0,10.528284882554852,10.528284882554852
robins,1,1.0,10.528284882554852,10.528284882554852
journaling,1,1.0,10.528284882554852,10.528284882554852
exclusivity,1,1.0,10.528284882554852,10.528284882554852
justjust,1,1.0,10.528284882554852,10.528284882554852
underrated,1,1.0,10.528284882554852,10.528284882554852
alternatives,1,1.0,10.528284882554852,10.528284882554852
slurred,1,1.0,10.528284882554852,10.528284882554852
challanges,1,1.0,10.528284882554852,10.528284882554852
feasts,1,1.0,10.528284882554852,10.528284882554852
smokers,1,1.0,10.528284882554852,10.528284882554852
riah,1,1.0,10.528284882554852,10.528284882554852
retreat,1,1.0,10.528284882554852,10.528284882554852
cramcrackers,1,1.0,10.528284882554852,10.528284882554852
calgary,1,1.0,10.528284882554852,10.528284882554852
ocampo,1,1.0,10.528284882554852,10.528284882554852
minibus,1,1.0,10.528284882554852,10.528284882554852
themed,1,1.0,10.528284882554852,10.528284882554852
gard,1,1.0,10.528284882554852,10.528284882554852
punkin,1,1.0,10.528284882554852,10.528284882554852
welsh,1,1.0,10.528284882554852,10.528284882554852
whohoo,1,1.0,10.528284882554852,10.528284882554852
ddy,1,1.0,10.528284882554852,10.528284882554852
workweek,1,1.0,10.528284882554852,10.528284882554852
pinic,1,1.0,10.528284882554852,10.528284882554852
ight,1,1.0,10.528284882554852,10.528284882554852
ba115,1,1.0,10.528284882554852,10.528284882554852
realitychec,1,1.0,10.528284882554852,10.528284882554852
shooes,1,1.0,10.528284882554852,10.528284882554852
goslings,1,1.0,10.528284882554852,10.528284882554852
cups,1,1.0,10.528284882554852,10.528284882554852
pleb,1,1.0,10.528284882554852,10.528284882554852
jurong,1,1.0,10.528284882554852,10.528284882554852
completing,1,1.0,10.528284882554852,10.528284882554852
goodnit,1,1.0,10.528284882554852,10.528284882554852
muuch,1,1.0,10.528284882554852,10.528284882554852
refinding,1,1.0,10.528284882554852,10.528284882554852
gr,1,1.0,10.528284882554852,10.528284882554852
disconnects,1,1.0,10.528284882554852,10.528284882554852
duc,1,1.0,10.528284882554852,10.528284882554852
tucson,1,1.0,10.528284882554852,10.528284882554852
giftcert,1,1.0,10.528284882554852,10.528284882554852
adn,1,1.0,10.528284882554852,10.528284882554852
mas,1,1.0,10.528284882554852,10.528284882554852
dodgers,1,1.0,10.528284882554852,10.528284882554852
looves,1,1.0,10.528284882554852,10.528284882554852
blairr,1,1.0,10.528284882554852,10.528284882554852
hagg,1,1.0,10.528284882554852,10.528284882554852
underneath,1,1.0,10.528284882554852,10.528284882554852
cooki,1,1.0,10.528284882554852,10.528284882554852
racing,1,1.0,10.528284882554852,10.528284882554852
amateur,1,1.0,10.528284882554852,10.528284882554852
hickups,1,1.0,10.528284882554852,10.528284882554852
rsvped,1,1.0,10.528284882554852,10.528284882554852
bymyself,1,1.0,10.528284882554852,10.528284882554852
tarte,1,1.0,10.528284882554852,10.528284882554852
traveling,1,1.0,10.528284882554852,10.528284882554852
pickles,1,1.0,10.528284882554852,10.528284882554852
outfits,1,1.0,10.528284882554852,10.528284882554852
corrected,1,1.0,10.528284882554852,10.528284882554852
ripstick,1,1.0,10.528284882554852,10.528284882554852
huggers,1,1.0,10.528284882554852,10.528284882554852
harassing,1,1.0,10.528284882554852,10.528284882554852
postal,1,1.0,10.528284882554852,10.528284882554852
cashis,1,1.0,10.528284882554852,10.528284882554852
brass,1,1.0,10.528284882554852,10.528284882554852
sdh,1,1.0,10.528284882554852,10.528284882554852
cryed,1,1.0,10.528284882554852,10.528284882554852
tied,1,1.0,10.528284882554852,10.528284882554852
rapp,1,1.0,10.528284882554852,10.528284882554852
conaway,1,1.0,10.528284882554852,10.528284882554852
jupiter,1,1.0,10.528284882554852,10.528284882554852
testers,1,1.0,10.528284882554852,10.528284882554852
againn,1,1.0,10.528284882554852,10.528284882554852
twitterbff,1,1.0,10.528284882554852,10.528284882554852
balistic,1,1.0,10.528284882554852,10.528284882554852
oreo,1,1.0,10.528284882554852,10.528284882554852
kirki,1,1.0,10.528284882554852,10.528284882554852
convert,1,1.0,10.528284882554852,10.528284882554852
atbfm.solidsyn.net,1,1.0,10.528284882554852,10.528284882554852
shutting,1,1.0,10.528284882554852,10.528284882554852
awhh,1,1.0,10.528284882554852,10.528284882554852
irratated,1,1.0,10.528284882554852,10.528284882554852
hooking,1,1.0,10.528284882554852,10.528284882554852
lux,1,1.0,10.528284882554852,10.528284882554852
overthought,1,1.0,10.528284882554852,10.528284882554852
zappa,1,1.0,10.528284882554852,10.528284882554852
whopping,1,1.0,10.528284882554852,10.528284882554852
brulee,1,1.0,10.528284882554852,10.528284882554852
speedracher,1,1.0,10.528284882554852,10.528284882554852
markets,1,1.0,10.528284882554852,10.528284882554852
taqa3od,1,1.0,10.528284882554852,10.528284882554852
laugh.y,1,1.0,10.528284882554852,10.528284882554852
padestrian,1,1.0,10.528284882554852,10.528284882554852
sharsies,1,1.0,10.528284882554852,10.528284882554852
rowing,1,1.0,10.528284882554852,10.528284882554852
theese,1,1.0,10.528284882554852,10.528284882554852
ext4,1,1.0,10.528284882554852,10.528284882554852
ohyeahh,1,1.0,10.528284882554852,10.528284882554852
cece,1,1.0,10.528284882554852,10.528284882554852
telenovelas,1,1.0,10.528284882554852,10.528284882554852
strategies,1,1.0,10.528284882554852,10.528284882554852
hanna,1,1.0,10.528284882554852,10.528284882554852
soothing,1,1.0,10.528284882554852,10.528284882554852
realisation,1,1.0,10.528284882554852,10.528284882554852
optimistic,1,1.0,10.528284882554852,10.528284882554852
genuinely,1,1.0,10.528284882554852,10.528284882554852
axed,1,1.0,10.528284882554852,10.528284882554852
conditioning,1,1.0,10.528284882554852,10.528284882554852
quarter,1,1.0,10.528284882554852,10.528284882554852
moderators,1,1.0,10.528284882554852,10.528284882554852
avid,1,1.0,10.528284882554852,10.528284882554852
finden,1,1.0,10.528284882554852,10.528284882554852
waterhouse,1,1.0,10.528284882554852,10.528284882554852
straits,1,1.0,10.528284882554852,10.528284882554852
agreeab,1,1.0,10.528284882554852,10.528284882554852
lily,1,1.0,10.528284882554852,10.528284882554852
condition,1,1.0,10.528284882554852,10.528284882554852
sosad,1,1.0,10.528284882554852,10.528284882554852
kaelah,1,1.0,10.528284882554852,10.528284882554852
ez,1,1.0,10.528284882554852,10.528284882554852
tweethearts,1,1.0,10.528284882554852,10.528284882554852
cramples,1,1.0,10.528284882554852,10.528284882554852
wheelock,1,1.0,10.528284882554852,10.528284882554852
roooop,1,1.0,10.528284882554852,10.528284882554852
dale,1,1.0,10.528284882554852,10.528284882554852
bristol,1,1.0,10.528284882554852,10.528284882554852
pixels,1,1.0,10.528284882554852,10.528284882554852
sentiments,1,1.0,10.528284882554852,10.528284882554852
discouraging,1,1.0,10.528284882554852,10.528284882554852
revisingg,1,1.0,10.528284882554852,10.528284882554852
handi,1,1.0,10.528284882554852,10.528284882554852
gni,1,1.0,10.528284882554852,10.528284882554852
knwn,1,1.0,10.528284882554852,10.528284882554852
supp,1,1.0,10.528284882554852,10.528284882554852
picnik,1,1.0,10.528284882554852,10.528284882554852
czech,1,1.0,10.528284882554852,10.528284882554852
julia,1,1.0,10.528284882554852,10.528284882554852
byall,1,1.0,10.528284882554852,10.528284882554852
sequester,1,1.0,10.528284882554852,10.528284882554852
waht,1,1.0,10.528284882554852,10.528284882554852
hurdles,1,1.0,10.528284882554852,10.528284882554852
maintanance,1,1.0,10.528284882554852,10.528284882554852
attic,1,1.0,10.528284882554852,10.528284882554852
wating,1,1.0,10.528284882554852,10.528284882554852
thes,1,1.0,10.528284882554852,10.528284882554852
stickerss,1,1.0,10.528284882554852,10.528284882554852
campaign,1,1.0,10.528284882554852,10.528284882554852
purposes,1,1.0,10.528284882554852,10.528284882554852
inte,1,1.0,10.528284882554852,10.528284882554852
pokemon,1,1.0,10.528284882554852,10.528284882554852
villains,1,1.0,10.528284882554852,10.528284882554852
observatory,1,1.0,10.528284882554852,10.528284882554852
t.t,1,1.0,10.528284882554852,10.528284882554852
drawings,1,1.0,10.528284882554852,10.528284882554852
godamn,1,1.0,10.528284882554852,10.528284882554852
chops,1,1.0,10.528284882554852,10.528284882554852
stead,1,1.0,10.528284882554852,10.528284882554852
sandwichess,1,1.0,10.528284882554852,10.528284882554852
solutions,1,1.0,10.528284882554852,10.528284882554852
rummage,1,1.0,10.528284882554852,10.528284882554852
liek,1,1.0,10.528284882554852,10.528284882554852
douchebag,1,1.0,10.528284882554852,10.528284882554852
mahal,1,1.0,10.528284882554852,10.528284882554852
yankees,1,1.0,10.528284882554852,10.528284882554852
bumme,1,1.0,10.528284882554852,10.528284882554852
dusty,1,1.0,10.528284882554852,10.528284882554852
sofie,1,1.0,10.528284882554852,10.528284882554852
yeaterday,1,1.0,10.528284882554852,10.528284882554852
coldd,1,1.0,10.528284882554852,10.528284882554852
guadalupe,1,1.0,10.528284882554852,10.528284882554852
derivative,1,1.0,10.528284882554852,10.528284882554852
s05e04,1,1.0,10.528284882554852,10.528284882554852
arik,1,1.0,10.528284882554852,10.528284882554852
agen,1,1.0,10.528284882554852,10.528284882554852
ericson,1,1.0,10.528284882554852,10.528284882554852
feline,1,1.0,10.528284882554852,10.528284882554852
pawnshop,1,1.0,10.528284882554852,10.528284882554852
lonq,1,1.0,10.528284882554852,10.528284882554852
vita,1,1.0,10.528284882554852,10.528284882554852
measure,1,1.0,10.528284882554852,10.528284882554852
westin,1,1.0,10.528284882554852,10.528284882554852
accent,1,1.0,10.528284882554852,10.528284882554852
nkorea,1,1.0,10.528284882554852,10.528284882554852
perils,1,1.0,10.528284882554852,10.528284882554852
hairdo,1,1.0,10.528284882554852,10.528284882554852
foodd,1,1.0,10.528284882554852,10.528284882554852
smoker,1,1.0,10.528284882554852,10.528284882554852
rounding,1,1.0,10.528284882554852,10.528284882554852
brandnew,1,1.0,10.528284882554852,10.528284882554852
vicious,1,1.0,10.528284882554852,10.528284882554852
slays,1,1.0,10.528284882554852,10.528284882554852
chief,1,1.0,10.528284882554852,10.528284882554852
avaialble,1,1.0,10.528284882554852,10.528284882554852
bais,1,1.0,10.528284882554852,10.528284882554852
kreme,1,1.0,10.528284882554852,10.528284882554852
bops,1,1.0,10.528284882554852,10.528284882554852
dial,1,1.0,10.528284882554852,10.528284882554852
vanilla,1,1.0,10.528284882554852,10.528284882554852
beetle,1,1.0,10.528284882554852,10.528284882554852
redtape,1,1.0,10.528284882554852,10.528284882554852
tickettss,1,1.0,10.528284882554852,10.528284882554852
num,1,1.0,10.528284882554852,10.528284882554852
moviess,1,1.0,10.528284882554852,10.528284882554852
reiki,1,1.0,10.528284882554852,10.528284882554852
dummyhead,1,1.0,10.528284882554852,10.528284882554852
seed,1,1.0,10.528284882554852,10.528284882554852
flames,1,1.0,10.528284882554852,10.528284882554852
anyhoo,1,1.0,10.528284882554852,10.528284882554852
harde,1,1.0,10.528284882554852,10.528284882554852
wildflowers,1,1.0,10.528284882554852,10.528284882554852
placed,1,1.0,10.528284882554852,10.528284882554852
deg,1,1.0,10.528284882554852,10.528284882554852
multitaskin,1,1.0,10.528284882554852,10.528284882554852
specified,1,1.0,10.528284882554852,10.528284882554852
novacaine,1,1.0,10.528284882554852,10.528284882554852
serena,1,1.0,10.528284882554852,10.528284882554852
dadgum,1,1.0,10.528284882554852,10.528284882554852
itto,1,1.0,10.528284882554852,10.528284882554852
seminars,1,1.0,10.528284882554852,10.528284882554852
garros,1,1.0,10.528284882554852,10.528284882554852
consultant,1,1.0,10.528284882554852,10.528284882554852
castlebar,1,1.0,10.528284882554852,10.528284882554852
squashed,1,1.0,10.528284882554852,10.528284882554852
hoorah,1,1.0,10.528284882554852,10.528284882554852
leff,1,1.0,10.528284882554852,10.528284882554852
digs,1,1.0,10.528284882554852,10.528284882554852
sadie,1,1.0,10.528284882554852,10.528284882554852
inputting,1,1.0,10.528284882554852,10.528284882554852
peperoni,1,1.0,10.528284882554852,10.528284882554852
barets,1,1.0,10.528284882554852,10.528284882554852
yj,1,1.0,10.528284882554852,10.528284882554852
serious.its,1,1.0,10.528284882554852,10.528284882554852
gastos,1,1.0,10.528284882554852,10.528284882554852
tabby,1,1.0,10.528284882554852,10.528284882554852
psyillium,1,1.0,10.528284882554852,10.528284882554852
pickup,1,1.0,10.528284882554852,10.528284882554852
chf,1,1.0,10.528284882554852,10.528284882554852
epl,1,1.0,10.528284882554852,10.528284882554852
dazzleglasses,1,1.0,10.528284882554852,10.528284882554852
docent,1,1.0,10.528284882554852,10.528284882554852
phne,1,1.0,10.528284882554852,10.528284882554852
renew,1,1.0,10.528284882554852,10.528284882554852
awwrrite,1,1.0,10.528284882554852,10.528284882554852
megaredpacket,1,1.0,10.528284882554852,10.528284882554852
lastnte,1,1.0,10.528284882554852,10.528284882554852
cornerstone,1,1.0,10.528284882554852,10.528284882554852
vis,1,1.0,10.528284882554852,10.528284882554852
jab,1,1.0,10.528284882554852,10.528284882554852
zuljin,1,1.0,10.528284882554852,10.528284882554852
summaa,1,1.0,10.528284882554852,10.528284882554852
hughesy,1,1.0,10.528284882554852,10.528284882554852
maid,1,1.0,10.528284882554852,10.528284882554852
delightful,1,1.0,10.528284882554852,10.528284882554852
refusn,1,1.0,10.528284882554852,10.528284882554852
pns,1,1.0,10.528284882554852,10.528284882554852
such.a.tease,1,1.0,10.528284882554852,10.528284882554852
opendns,1,1.0,10.528284882554852,10.528284882554852
flake,1,1.0,10.528284882554852,10.528284882554852
thinker,1,1.0,10.528284882554852,10.528284882554852
ville,1,1.0,10.528284882554852,10.528284882554852
redsox,1,1.0,10.528284882554852,10.528284882554852
grinning,1,1.0,10.528284882554852,10.528284882554852
breakup,1,1.0,10.528284882554852,10.528284882554852
chocolateland,1,1.0,10.528284882554852,10.528284882554852
crowds,1,1.0,10.528284882554852,10.528284882554852
hardcoded,1,1.0,10.528284882554852,10.528284882554852
itus,1,1.0,10.528284882554852,10.528284882554852
janessa,1,1.0,10.528284882554852,10.528284882554852
bart,1,1.0,10.528284882554852,10.528284882554852
kaggra,1,1.0,10.528284882554852,10.528284882554852
ood,1,1.0,10.528284882554852,10.528284882554852
proofing,1,1.0,10.528284882554852,10.528284882554852
nervou,1,1.0,10.528284882554852,10.528284882554852
shwa,1,1.0,10.528284882554852,10.528284882554852
westlife,1,1.0,10.528284882554852,10.528284882554852
kac,1,1.0,10.528284882554852,10.528284882554852
splitup,1,1.0,10.528284882554852,10.528284882554852
iloveyopu,1,1.0,10.528284882554852,10.528284882554852
ponying,1,1.0,10.528284882554852,10.528284882554852
bri,1,1.0,10.528284882554852,10.528284882554852
comee,1,1.0,10.528284882554852,10.528284882554852
pradas,1,1.0,10.528284882554852,10.528284882554852
biscuit,1,1.0,10.528284882554852,10.528284882554852
protester,1,1.0,10.528284882554852,10.528284882554852
yaa,1,1.0,10.528284882554852,10.528284882554852
hur,1,1.0,10.528284882554852,10.528284882554852
nyt,1,1.0,10.528284882554852,10.528284882554852
raped,1,1.0,10.528284882554852,10.528284882554852
tiling,1,1.0,10.528284882554852,10.528284882554852
icebox,1,1.0,10.528284882554852,10.528284882554852
marwell,1,1.0,10.528284882554852,10.528284882554852
drunken,1,1.0,10.528284882554852,10.528284882554852
uduhn,1,1.0,10.528284882554852,10.528284882554852
arabs,1,1.0,10.528284882554852,10.528284882554852
phoning,1,1.0,10.528284882554852,10.528284882554852
superstition,1,1.0,10.528284882554852,10.528284882554852
ttown,1,1.0,10.528284882554852,10.528284882554852
lucia,1,1.0,10.528284882554852,10.528284882554852
bleeds,1,1.0,10.528284882554852,10.528284882554852
monumental,1,1.0,10.528284882554852,10.528284882554852
abbreviation,1,1.0,10.528284882554852,10.528284882554852
glam,1,1.0,10.528284882554852,10.528284882554852
predicted,1,1.0,10.528284882554852,10.528284882554852
pitiful,1,1.0,10.528284882554852,10.528284882554852
sunbeam,1,1.0,10.528284882554852,10.528284882554852
affects,1,1.0,10.528284882554852,10.528284882554852
lifts,1,1.0,10.528284882554852,10.528284882554852
sulu,1,1.0,10.528284882554852,10.528284882554852
radishes,1,1.0,10.528284882554852,10.528284882554852
halved,1,1.0,10.528284882554852,10.528284882554852
length,1,1.0,10.528284882554852,10.528284882554852
dolidh,1,1.0,10.528284882554852,10.528284882554852
cosmos,1,1.0,10.528284882554852,10.528284882554852
deceiving,1,1.0,10.528284882554852,10.528284882554852
thumping,1,1.0,10.528284882554852,10.528284882554852
subforms,1,1.0,10.528284882554852,10.528284882554852
forbid,1,1.0,10.528284882554852,10.528284882554852
forreal,1,1.0,10.528284882554852,10.528284882554852
easactive,1,1.0,10.528284882554852,10.528284882554852
puggy,1,1.0,10.528284882554852,10.528284882554852
depresses,1,1.0,10.528284882554852,10.528284882554852
tremendously,1,1.0,10.528284882554852,10.528284882554852
lutz,1,1.0,10.528284882554852,10.528284882554852
posse,1,1.0,10.528284882554852,10.528284882554852
cassadee,1,1.0,10.528284882554852,10.528284882554852
boo0o0o0o00oring,1,1.0,10.528284882554852,10.528284882554852
toyota,1,1.0,10.528284882554852,10.528284882554852
uprooted,1,1.0,10.528284882554852,10.528284882554852
tortoiseshell,1,1.0,10.528284882554852,10.528284882554852
shirtt,1,1.0,10.528284882554852,10.528284882554852
p4,1,1.0,10.528284882554852,10.528284882554852
cou,1,1.0,10.528284882554852,10.528284882554852
fatigue,1,1.0,10.528284882554852,10.528284882554852
duckraces,1,1.0,10.528284882554852,10.528284882554852
crooked,1,1.0,10.528284882554852,10.528284882554852
lunching,1,1.0,10.528284882554852,10.528284882554852
lure,1,1.0,10.528284882554852,10.528284882554852
lovah,1,1.0,10.528284882554852,10.528284882554852
notebooks,1,1.0,10.528284882554852,10.528284882554852
bahah,1,1.0,10.528284882554852,10.528284882554852
percy,1,1.0,10.528284882554852,10.528284882554852
ungrateful,1,1.0,10.528284882554852,10.528284882554852
handheld,1,1.0,10.528284882554852,10.528284882554852
haahaa,1,1.0,10.528284882554852,10.528284882554852
inevitable,1,1.0,10.528284882554852,10.528284882554852
brutal,1,1.0,10.528284882554852,10.528284882554852
kontakt,1,1.0,10.528284882554852,10.528284882554852
