,frequency,presence,idf,tf-idf
fabulously,1,1.0,9.267063775017041,9.267063775017041
pushit,1,1.0,9.267063775017041,9.267063775017041
owne,1,1.0,9.267063775017041,9.267063775017041
attempt,1,1.0,9.267063775017041,9.267063775017041
tshwane,1,1.0,9.267063775017041,9.267063775017041
lightning,1,1.0,9.267063775017041,9.267063775017041
futile,1,1.0,9.267063775017041,9.267063775017041
accadentally,1,1.0,9.267063775017041,9.267063775017041
cleaning,1,1.0,9.267063775017041,9.267063775017041
win7,1,1.0,9.267063775017041,9.267063775017041
fucken,1,1.0,9.267063775017041,9.267063775017041
fuzz,1,1.0,9.267063775017041,9.267063775017041
cops,1,1.0,9.267063775017041,9.267063775017041
multitaskin,1,1.0,9.267063775017041,9.267063775017041
mixup,1,1.0,9.267063775017041,9.267063775017041
boiling,1,1.0,9.267063775017041,9.267063775017041
walked,1,1.0,9.267063775017041,9.267063775017041
decrease,1,1.0,9.267063775017041,9.267063775017041
faith,1,1.0,9.267063775017041,9.267063775017041
bordom,1,1.0,9.267063775017041,9.267063775017041
harsh,1,1.0,9.267063775017041,9.267063775017041
drinkin,1,1.0,9.267063775017041,9.267063775017041
upstate,1,1.0,9.267063775017041,9.267063775017041
appartment,1,1.0,9.267063775017041,9.267063775017041
borriing,1,1.0,9.267063775017041,9.267063775017041
az,1,1.0,9.267063775017041,9.267063775017041
father,1,1.0,9.267063775017041,9.267063775017041
brothers,1,1.0,9.267063775017041,9.267063775017041
melted,1,1.0,9.267063775017041,9.267063775017041
craigslist,1,1.0,9.267063775017041,9.267063775017041
supporting,1,1.0,9.267063775017041,9.267063775017041
glitch,1,1.0,9.267063775017041,9.267063775017041
tgif,1,1.0,9.267063775017041,9.267063775017041
babe,1,1.0,9.267063775017041,9.267063775017041
zealand,1,1.0,9.267063775017041,9.267063775017041
carnt,1,1.0,9.267063775017041,9.267063775017041
ignor,1,1.0,9.267063775017041,9.267063775017041
chipotle,1,1.0,9.267063775017041,9.267063775017041
mia,1,1.0,9.267063775017041,9.267063775017041
crime,1,1.0,9.267063775017041,9.267063775017041
prices,1,1.0,9.267063775017041,9.267063775017041
granulation,1,1.0,9.267063775017041,9.267063775017041
julio,1,1.0,9.267063775017041,9.267063775017041
ridding,1,1.0,9.267063775017041,9.267063775017041
cousins,1,1.0,9.267063775017041,9.267063775017041
followup,1,1.0,9.267063775017041,9.267063775017041
monster,1,1.0,9.267063775017041,9.267063775017041
underpaid,1,1.0,9.267063775017041,9.267063775017041
shorter,1,1.0,9.267063775017041,9.267063775017041
clothes,1,1.0,9.267063775017041,9.267063775017041
injury,1,1.0,9.267063775017041,9.267063775017041
sauce,1,1.0,9.267063775017041,9.267063775017041
loses,1,1.0,9.267063775017041,9.267063775017041
nefuew,1,1.0,9.267063775017041,9.267063775017041
loosing,1,1.0,9.267063775017041,9.267063775017041
documentation,1,1.0,9.267063775017041,9.267063775017041
yorkshire,1,1.0,9.267063775017041,9.267063775017041
wats,1,1.0,9.267063775017041,9.267063775017041
tod,1,1.0,9.267063775017041,9.267063775017041
stressin,1,1.0,9.267063775017041,9.267063775017041
moved,1,1.0,9.267063775017041,9.267063775017041
passive,1,1.0,9.267063775017041,9.267063775017041
impostor,1,1.0,9.267063775017041,9.267063775017041
youre,1,1.0,9.267063775017041,9.267063775017041
steals,1,1.0,9.267063775017041,9.267063775017041
short,1,1.0,9.267063775017041,9.267063775017041
extranauseous,1,1.0,9.267063775017041,9.267063775017041
apologised,1,1.0,9.267063775017041,9.267063775017041
plug,1,1.0,9.267063775017041,9.267063775017041
celebs,1,1.0,9.267063775017041,9.267063775017041
dual,1,1.0,9.267063775017041,9.267063775017041
log,1,1.0,9.267063775017041,9.267063775017041
phishing,1,1.0,9.267063775017041,9.267063775017041
ouuchh,1,1.0,9.267063775017041,9.267063775017041
uncool,1,1.0,9.267063775017041,9.267063775017041
clearly,1,1.0,9.267063775017041,9.267063775017041
notebook,1,1.0,9.267063775017041,9.267063775017041
languish,1,1.0,9.267063775017041,9.267063775017041
difficulty,1,1.0,9.267063775017041,9.267063775017041
isint,1,1.0,9.267063775017041,9.267063775017041
pi,1,1.0,9.267063775017041,9.267063775017041
brody,1,1.0,9.267063775017041,9.267063775017041
hur,1,1.0,9.267063775017041,9.267063775017041
drowsy,1,1.0,9.267063775017041,9.267063775017041
ol,1,1.0,9.267063775017041,9.267063775017041
breakfast,1,1.0,9.267063775017041,9.267063775017041
delivered,1,1.0,9.267063775017041,9.267063775017041
nto,1,1.0,9.267063775017041,9.267063775017041
spell,1,1.0,9.267063775017041,9.267063775017041
vehicle,1,1.0,9.267063775017041,9.267063775017041
denial,1,1.0,9.267063775017041,9.267063775017041
light,1,1.0,9.267063775017041,9.267063775017041
neww,1,1.0,9.267063775017041,9.267063775017041
damit,1,1.0,9.267063775017041,9.267063775017041
creep,1,1.0,9.267063775017041,9.267063775017041
arseholes,1,1.0,9.267063775017041,9.267063775017041
responses,1,1.0,9.267063775017041,9.267063775017041
novacaine,1,1.0,9.267063775017041,9.267063775017041
crazy.i,1,1.0,9.267063775017041,9.267063775017041
display,1,1.0,9.267063775017041,9.267063775017041
heap,1,1.0,9.267063775017041,9.267063775017041
unpopular,1,1.0,9.267063775017041,9.267063775017041
giggle,1,1.0,9.267063775017041,9.267063775017041
straightened,1,1.0,9.267063775017041,9.267063775017041
soggy,1,1.0,9.267063775017041,9.267063775017041
urg,1,1.0,9.267063775017041,9.267063775017041
sunshade,1,1.0,9.267063775017041,9.267063775017041
iced,1,1.0,9.267063775017041,9.267063775017041
sample,1,1.0,9.267063775017041,9.267063775017041
performance,1,1.0,9.267063775017041,9.267063775017041
boo0o0o0o00oring,1,1.0,9.267063775017041,9.267063775017041
le,1,1.0,9.267063775017041,9.267063775017041
robab,1,1.0,9.267063775017041,9.267063775017041
headaache,1,1.0,9.267063775017041,9.267063775017041
topped,1,1.0,9.267063775017041,9.267063775017041
tvs,1,1.0,9.267063775017041,9.267063775017041
storms,1,1.0,9.267063775017041,9.267063775017041
gmail,1,1.0,9.267063775017041,9.267063775017041
demad,1,1.0,9.267063775017041,9.267063775017041
identity,1,1.0,9.267063775017041,9.267063775017041
county,1,1.0,9.267063775017041,9.267063775017041
restaurant,1,1.0,9.267063775017041,9.267063775017041
article,1,1.0,9.267063775017041,9.267063775017041
steroids,1,1.0,9.267063775017041,9.267063775017041
october,1,1.0,9.267063775017041,9.267063775017041
idgaf,1,1.0,9.267063775017041,9.267063775017041
banking,1,1.0,9.267063775017041,9.267063775017041
stack,1,1.0,9.267063775017041,9.267063775017041
besides,1,1.0,9.267063775017041,9.267063775017041
flap,1,1.0,9.267063775017041,9.267063775017041
spazz,1,1.0,9.267063775017041,9.267063775017041
bone,1,1.0,9.267063775017041,9.267063775017041
embarrass,1,1.0,9.267063775017041,9.267063775017041
cholesterol,1,1.0,9.267063775017041,9.267063775017041
fought,1,1.0,9.267063775017041,9.267063775017041
entertain,1,1.0,9.267063775017041,9.267063775017041
years,1,1.0,9.267063775017041,9.267063775017041
uughh,1,1.0,9.267063775017041,9.267063775017041
borde,1,1.0,9.267063775017041,9.267063775017041
uninteresting,1,1.0,9.267063775017041,9.267063775017041
obrian,1,1.0,9.267063775017041,9.267063775017041
trunk,1,1.0,9.267063775017041,9.267063775017041
twitpic,1,1.0,9.267063775017041,9.267063775017041
trackpad,1,1.0,9.267063775017041,9.267063775017041
gangsterr,1,1.0,9.267063775017041,9.267063775017041
nsw,1,1.0,9.267063775017041,9.267063775017041
rogue,1,1.0,9.267063775017041,9.267063775017041
frkn,1,1.0,9.267063775017041,9.267063775017041
scent,1,1.0,9.267063775017041,9.267063775017041
dum,1,1.0,9.267063775017041,9.267063775017041
exist,1,1.0,9.267063775017041,9.267063775017041
dearly,1,1.0,9.267063775017041,9.267063775017041
loaders,1,1.0,9.267063775017041,9.267063775017041
runny,1,1.0,9.267063775017041,9.267063775017041
rhinitis,1,1.0,9.267063775017041,9.267063775017041
brittany,1,1.0,9.267063775017041,9.267063775017041
cobblestones,1,1.0,9.267063775017041,9.267063775017041
hing,1,1.0,9.267063775017041,9.267063775017041
doomed,1,1.0,9.267063775017041,9.267063775017041
sleepp,1,1.0,9.267063775017041,9.267063775017041
booboo,1,1.0,9.267063775017041,9.267063775017041
sabip,1,1.0,9.267063775017041,9.267063775017041
pulling,1,1.0,9.267063775017041,9.267063775017041
fatboy,1,1.0,9.267063775017041,9.267063775017041
slip,1,1.0,9.267063775017041,9.267063775017041
homies,1,1.0,9.267063775017041,9.267063775017041
awayy,1,1.0,9.267063775017041,9.267063775017041
hairstyle,1,1.0,9.267063775017041,9.267063775017041
faces,1,1.0,9.267063775017041,9.267063775017041
desperately,1,1.0,9.267063775017041,9.267063775017041
nervou,1,1.0,9.267063775017041,9.267063775017041
goin,1,1.0,9.267063775017041,9.267063775017041
sue,1,1.0,9.267063775017041,9.267063775017041
whatta,1,1.0,9.267063775017041,9.267063775017041
discovery,1,1.0,9.267063775017041,9.267063775017041
quick,1,1.0,9.267063775017041,9.267063775017041
bricked,1,1.0,9.267063775017041,9.267063775017041
imma,1,1.0,9.267063775017041,9.267063775017041
cheer,1,1.0,9.267063775017041,9.267063775017041
join,1,1.0,9.267063775017041,9.267063775017041
decide,1,1.0,9.267063775017041,9.267063775017041
mirrors,1,1.0,9.267063775017041,9.267063775017041
parody,1,1.0,9.267063775017041,9.267063775017041
prob,1,1.0,9.267063775017041,9.267063775017041
fam,1,1.0,9.267063775017041,9.267063775017041
selfdenial,1,1.0,9.267063775017041,9.267063775017041
sticky,1,1.0,9.267063775017041,9.267063775017041
kodumai,1,1.0,9.267063775017041,9.267063775017041
generation,1,1.0,9.267063775017041,9.267063775017041
dissapointment,1,1.0,9.267063775017041,9.267063775017041
delirious,1,1.0,9.267063775017041,9.267063775017041
ratty,1,1.0,9.267063775017041,9.267063775017041
ends,1,1.0,9.267063775017041,9.267063775017041
mourn,1,1.0,9.267063775017041,9.267063775017041
myweawkness,1,1.0,9.267063775017041,9.267063775017041
firefox,1,1.0,9.267063775017041,9.267063775017041
venus,1,1.0,9.267063775017041,9.267063775017041
gabbie,1,1.0,9.267063775017041,9.267063775017041
tuff,1,1.0,9.267063775017041,9.267063775017041
limping,1,1.0,9.267063775017041,9.267063775017041
invites,1,1.0,9.267063775017041,9.267063775017041
hung,1,1.0,9.267063775017041,9.267063775017041
interminable,1,1.0,9.267063775017041,9.267063775017041
fmll,1,1.0,9.267063775017041,9.267063775017041
va,1,1.0,9.267063775017041,9.267063775017041
haileys,1,1.0,9.267063775017041,9.267063775017041
offset,1,1.0,9.267063775017041,9.267063775017041
book,1,1.0,9.267063775017041,9.267063775017041
diff,1,1.0,9.267063775017041,9.267063775017041
american,1,1.0,9.267063775017041,9.267063775017041
cheers,1,1.0,9.267063775017041,9.267063775017041
confusin,1,1.0,9.267063775017041,9.267063775017041
arthritus,1,1.0,9.267063775017041,9.267063775017041
alto,1,1.0,9.267063775017041,9.267063775017041
gear,1,1.0,9.267063775017041,9.267063775017041
bothered,1,1.0,9.267063775017041,9.267063775017041
overstressed,1,1.0,9.267063775017041,9.267063775017041
chalky,1,1.0,9.267063775017041,9.267063775017041
madly,1,1.0,9.267063775017041,9.267063775017041
obnoxiously,1,1.0,9.267063775017041,9.267063775017041
poke,1,1.0,9.267063775017041,9.267063775017041
shizze,1,1.0,9.267063775017041,9.267063775017041
apolog,1,1.0,9.267063775017041,9.267063775017041
unfortunate,1,1.0,9.267063775017041,9.267063775017041
russian,1,1.0,9.267063775017041,9.267063775017041
shape,1,1.0,9.267063775017041,9.267063775017041
screening,1,1.0,9.267063775017041,9.267063775017041
assembly,1,1.0,9.267063775017041,9.267063775017041
lights,1,1.0,9.267063775017041,9.267063775017041
rolling,1,1.0,9.267063775017041,9.267063775017041
fkn,1,1.0,9.267063775017041,9.267063775017041
misplaced,1,1.0,9.267063775017041,9.267063775017041
mix,1,1.0,9.267063775017041,9.267063775017041
update,1,1.0,9.267063775017041,9.267063775017041
harrassed,1,1.0,9.267063775017041,9.267063775017041
ss,1,1.0,9.267063775017041,9.267063775017041
useful,1,1.0,9.267063775017041,9.267063775017041
butter,1,1.0,9.267063775017041,9.267063775017041
gweg,1,1.0,9.267063775017041,9.267063775017041
jizz,1,1.0,9.267063775017041,9.267063775017041
asicall,1,1.0,9.267063775017041,9.267063775017041
sanctity,1,1.0,9.267063775017041,9.267063775017041
whenever,1,1.0,9.267063775017041,9.267063775017041
rogers,1,1.0,9.267063775017041,9.267063775017041
janessa,1,1.0,9.267063775017041,9.267063775017041
bies,1,1.0,9.267063775017041,9.267063775017041
return,1,1.0,9.267063775017041,9.267063775017041
florist,1,1.0,9.267063775017041,9.267063775017041
frost,1,1.0,9.267063775017041,9.267063775017041
inspiration,1,1.0,9.267063775017041,9.267063775017041
quality,1,1.0,9.267063775017041,9.267063775017041
accomplish,1,1.0,9.267063775017041,9.267063775017041
hugh,1,1.0,9.267063775017041,9.267063775017041
grumble,1,1.0,9.267063775017041,9.267063775017041
br,1,1.0,9.267063775017041,9.267063775017041
mum,1,1.0,9.267063775017041,9.267063775017041
strawberry,1,1.0,9.267063775017041,9.267063775017041
soprano,1,1.0,9.267063775017041,9.267063775017041
chin,1,1.0,9.267063775017041,9.267063775017041
disappearing,1,1.0,9.267063775017041,9.267063775017041
imm,1,1.0,9.267063775017041,9.267063775017041
maxed,1,1.0,9.267063775017041,9.267063775017041
deprived,1,1.0,9.267063775017041,9.267063775017041
games,1,1.0,9.267063775017041,9.267063775017041
tmrw,1,1.0,9.267063775017041,9.267063775017041
tdub,1,1.0,9.267063775017041,9.267063775017041
suckd,1,1.0,9.267063775017041,9.267063775017041
vermouth,1,1.0,9.267063775017041,9.267063775017041
eddy,1,1.0,9.267063775017041,9.267063775017041
repairs,1,1.0,9.267063775017041,9.267063775017041
desappointed,1,1.0,9.267063775017041,9.267063775017041
pooch,1,1.0,9.267063775017041,9.267063775017041
jelous,1,1.0,9.267063775017041,9.267063775017041
answerer,1,1.0,9.267063775017041,9.267063775017041
honeypot,1,1.0,9.267063775017041,9.267063775017041
euggh,1,1.0,9.267063775017041,9.267063775017041
ec,1,1.0,9.267063775017041,9.267063775017041
route,1,1.0,9.267063775017041,9.267063775017041
abu,1,1.0,9.267063775017041,9.267063775017041
tearr,1,1.0,9.267063775017041,9.267063775017041
papa,1,1.0,9.267063775017041,9.267063775017041
genuinely,1,1.0,9.267063775017041,9.267063775017041
dillematic,1,1.0,9.267063775017041,9.267063775017041
spank,1,1.0,9.267063775017041,9.267063775017041
commands,1,1.0,9.267063775017041,9.267063775017041
lameness,1,1.0,9.267063775017041,9.267063775017041
unemployment,1,1.0,9.267063775017041,9.267063775017041
parks,1,1.0,9.267063775017041,9.267063775017041
yao,1,1.0,9.267063775017041,9.267063775017041
bc,1,1.0,9.267063775017041,9.267063775017041
privacy,1,1.0,9.267063775017041,9.267063775017041
suuck,1,1.0,9.267063775017041,9.267063775017041
bangs,1,1.0,9.267063775017041,9.267063775017041
andy,1,1.0,9.267063775017041,9.267063775017041
crackers,1,1.0,9.267063775017041,9.267063775017041
pentecost,1,1.0,9.267063775017041,9.267063775017041
insulted,1,1.0,9.267063775017041,9.267063775017041
deceiving,1,1.0,9.267063775017041,9.267063775017041
overheat,1,1.0,9.267063775017041,9.267063775017041
pal,1,1.0,9.267063775017041,9.267063775017041
list,1,1.0,9.267063775017041,9.267063775017041
offiacial,1,1.0,9.267063775017041,9.267063775017041
hairs,1,1.0,9.267063775017041,9.267063775017041
attempts,1,1.0,9.267063775017041,9.267063775017041
picked,1,1.0,9.267063775017041,9.267063775017041
apartment,1,1.0,9.267063775017041,9.267063775017041
uploading,1,1.0,9.267063775017041,9.267063775017041
blocking,1,1.0,9.267063775017041,9.267063775017041
alo,1,1.0,9.267063775017041,9.267063775017041
garden,1,1.0,9.267063775017041,9.267063775017041
sites,1,1.0,9.267063775017041,9.267063775017041
bleed,1,1.0,9.267063775017041,9.267063775017041
yearbook,1,1.0,9.267063775017041,9.267063775017041
stalkerishly,1,1.0,9.267063775017041,9.267063775017041
separates,1,1.0,9.267063775017041,9.267063775017041
pepsi,1,1.0,9.267063775017041,9.267063775017041
often,1,1.0,9.267063775017041,9.267063775017041
unhealthy,1,1.0,9.267063775017041,9.267063775017041
posting,1,1.0,9.267063775017041,9.267063775017041
stuf,1,1.0,9.267063775017041,9.267063775017041
bk,1,1.0,9.267063775017041,9.267063775017041
kellie,1,1.0,9.267063775017041,9.267063775017041
everythin,1,1.0,9.267063775017041,9.267063775017041
sheep,1,1.0,9.267063775017041,9.267063775017041
lurgy,1,1.0,9.267063775017041,9.267063775017041
deserv,1,1.0,9.267063775017041,9.267063775017041
clingy,1,1.0,9.267063775017041,9.267063775017041
earrings,1,1.0,9.267063775017041,9.267063775017041
breakin,1,1.0,9.267063775017041,9.267063775017041
highest,1,1.0,9.267063775017041,9.267063775017041
pollution,1,1.0,9.267063775017041,9.267063775017041
scene,1,1.0,9.267063775017041,9.267063775017041
catch,1,1.0,9.267063775017041,9.267063775017041
size,1,1.0,9.267063775017041,9.267063775017041
worthless,1,1.0,9.267063775017041,9.267063775017041
siick,1,1.0,9.267063775017041,9.267063775017041
happiness,1,1.0,9.267063775017041,9.267063775017041
midterms,1,1.0,9.267063775017041,9.267063775017041
checking,1,1.0,9.267063775017041,9.267063775017041
reconnect,1,1.0,9.267063775017041,9.267063775017041
repair,1,1.0,9.267063775017041,9.267063775017041
sake,1,1.0,9.267063775017041,9.267063775017041
drained,1,1.0,9.267063775017041,9.267063775017041
physically,1,1.0,9.267063775017041,9.267063775017041
viruses,1,1.0,9.267063775017041,9.267063775017041
uno,1,1.0,9.267063775017041,9.267063775017041
charger,1,1.0,9.267063775017041,9.267063775017041
chased,1,1.0,9.267063775017041,9.267063775017041
hilarious,1,1.0,9.267063775017041,9.267063775017041
copilot,1,1.0,9.267063775017041,9.267063775017041
surfin,1,1.0,9.267063775017041,9.267063775017041
degrees,1,1.0,9.267063775017041,9.267063775017041
dark,1,1.0,9.267063775017041,9.267063775017041
knowledge,1,1.0,9.267063775017041,9.267063775017041
aah,1,1.0,9.267063775017041,9.267063775017041
hives,1,1.0,9.267063775017041,9.267063775017041
business,1,1.0,9.267063775017041,9.267063775017041
asses,1,1.0,9.267063775017041,9.267063775017041
wallet,1,1.0,9.267063775017041,9.267063775017041
possibly,1,1.0,9.267063775017041,9.267063775017041
freaks,1,1.0,9.267063775017041,9.267063775017041
wot,1,1.0,9.267063775017041,9.267063775017041
system,1,1.0,9.267063775017041,9.267063775017041
economy,1,1.0,9.267063775017041,9.267063775017041
ethan,1,1.0,9.267063775017041,9.267063775017041
cd,1,1.0,9.267063775017041,9.267063775017041
terrib,1,1.0,9.267063775017041,9.267063775017041
carol,1,1.0,9.267063775017041,9.267063775017041
z,1,1.0,9.267063775017041,9.267063775017041
lime,1,1.0,9.267063775017041,9.267063775017041
ticks,1,1.0,9.267063775017041,9.267063775017041
decent,1,1.0,9.267063775017041,9.267063775017041
mowgli,1,1.0,9.267063775017041,9.267063775017041
laff,1,1.0,9.267063775017041,9.267063775017041
rollerblading,1,1.0,9.267063775017041,9.267063775017041
hairloss,1,1.0,9.267063775017041,9.267063775017041
gawd,1,1.0,9.267063775017041,9.267063775017041
aim,1,1.0,9.267063775017041,9.267063775017041
princess,1,1.0,9.267063775017041,9.267063775017041
eva,1,1.0,9.267063775017041,9.267063775017041
poopy,1,1.0,9.267063775017041,9.267063775017041
result,1,1.0,9.267063775017041,9.267063775017041
worked,1,1.0,9.267063775017041,9.267063775017041
unsalvageable,1,1.0,9.267063775017041,9.267063775017041
local,1,1.0,9.267063775017041,9.267063775017041
frightening,1,1.0,9.267063775017041,9.267063775017041
rates,1,1.0,9.267063775017041,9.267063775017041
project,1,1.0,9.267063775017041,9.267063775017041
zero,1,1.0,9.267063775017041,9.267063775017041
hella,1,1.0,9.267063775017041,9.267063775017041
scroll,1,1.0,9.267063775017041,9.267063775017041
mocha,1,1.0,9.267063775017041,9.267063775017041
meself,1,1.0,9.267063775017041,9.267063775017041
depresses,1,1.0,9.267063775017041,9.267063775017041
heated,1,1.0,9.267063775017041,9.267063775017041
gums,1,1.0,9.267063775017041,9.267063775017041
catche,1,1.0,9.267063775017041,9.267063775017041
dud,1,1.0,9.267063775017041,9.267063775017041
wiff,1,1.0,9.267063775017041,9.267063775017041
discretion,1,1.0,9.267063775017041,9.267063775017041
belly,1,1.0,9.267063775017041,9.267063775017041
crampss,1,1.0,9.267063775017041,9.267063775017041
becomes,1,1.0,9.267063775017041,9.267063775017041
format,1,1.0,9.267063775017041,9.267063775017041
motivated,1,1.0,9.267063775017041,9.267063775017041
stalker,1,1.0,9.267063775017041,9.267063775017041
tie,1,1.0,9.267063775017041,9.267063775017041
assignment,1,1.0,9.267063775017041,9.267063775017041
address,1,1.0,9.267063775017041,9.267063775017041
geek,1,1.0,9.267063775017041,9.267063775017041
prize,1,1.0,9.267063775017041,9.267063775017041
street,1,1.0,9.267063775017041,9.267063775017041
alright,1,1.0,9.267063775017041,9.267063775017041
whatthefuck,1,1.0,9.267063775017041,9.267063775017041
parallel,1,1.0,9.267063775017041,9.267063775017041
detalis,1,1.0,9.267063775017041,9.267063775017041
cutting,1,1.0,9.267063775017041,9.267063775017041
dirteeh,1,1.0,9.267063775017041,9.267063775017041
happend,1,1.0,9.267063775017041,9.267063775017041
warnings,1,1.0,9.267063775017041,9.267063775017041
alreadt,1,1.0,9.267063775017041,9.267063775017041
uselessly,1,1.0,9.267063775017041,9.267063775017041
scrap,1,1.0,9.267063775017041,9.267063775017041
pm,1,1.0,9.267063775017041,9.267063775017041
fusterated,1,1.0,9.267063775017041,9.267063775017041
sod,1,1.0,9.267063775017041,9.267063775017041
irritating,1,1.0,9.267063775017041,9.267063775017041
charter,1,1.0,9.267063775017041,9.267063775017041
arriving,1,1.0,9.267063775017041,9.267063775017041
faults,1,1.0,9.267063775017041,9.267063775017041
corner,1,1.0,9.267063775017041,9.267063775017041
fuckingtastic,1,1.0,9.267063775017041,9.267063775017041
hater,1,1.0,9.267063775017041,9.267063775017041
upstairs,1,1.0,9.267063775017041,9.267063775017041
everytime,1,1.0,9.267063775017041,9.267063775017041
juggler,1,1.0,9.267063775017041,9.267063775017041
holding,1,1.0,9.267063775017041,9.267063775017041
understands,1,1.0,9.267063775017041,9.267063775017041
douchebag,1,1.0,9.267063775017041,9.267063775017041
wkds,1,1.0,9.267063775017041,9.267063775017041
puzzle,1,1.0,9.267063775017041,9.267063775017041
refused,1,1.0,9.267063775017041,9.267063775017041
welts,1,1.0,9.267063775017041,9.267063775017041
pitching,1,1.0,9.267063775017041,9.267063775017041
stephane,1,1.0,9.267063775017041,9.267063775017041
asking,1,1.0,9.267063775017041,9.267063775017041
takers,1,1.0,9.267063775017041,9.267063775017041
hungover,1,1.0,9.267063775017041,9.267063775017041
withdrawals,1,1.0,9.267063775017041,9.267063775017041
settle,1,1.0,9.267063775017041,9.267063775017041
nab,1,1.0,9.267063775017041,9.267063775017041
donate,1,1.0,9.267063775017041,9.267063775017041
biz,1,1.0,9.267063775017041,9.267063775017041
ignorent,1,1.0,9.267063775017041,9.267063775017041
android,1,1.0,9.267063775017041,9.267063775017041
.,1,1.0,9.267063775017041,9.267063775017041
fickleness,1,1.0,9.267063775017041,9.267063775017041
spilling,1,1.0,9.267063775017041,9.267063775017041
mem,1,1.0,9.267063775017041,9.267063775017041
filter,1,1.0,9.267063775017041,9.267063775017041
brighi,1,1.0,9.267063775017041,9.267063775017041
hilton,1,1.0,9.267063775017041,9.267063775017041
loon,1,1.0,9.267063775017041,9.267063775017041
category,1,1.0,9.267063775017041,9.267063775017041
staying,1,1.0,9.267063775017041,9.267063775017041
critical,1,1.0,9.267063775017041,9.267063775017041
productive,1,1.0,9.267063775017041,9.267063775017041
clogged,1,1.0,9.267063775017041,9.267063775017041
lego,1,1.0,9.267063775017041,9.267063775017041
showed,1,1.0,9.267063775017041,9.267063775017041
mentioning,1,1.0,9.267063775017041,9.267063775017041
squeeze,1,1.0,9.267063775017041,9.267063775017041
treatments,1,1.0,9.267063775017041,9.267063775017041
badmicros,1,1.0,9.267063775017041,9.267063775017041
agreed,1,1.0,9.267063775017041,9.267063775017041
barked,1,1.0,9.267063775017041,9.267063775017041
bath,1,1.0,9.267063775017041,9.267063775017041
mixer,1,1.0,9.267063775017041,9.267063775017041
mor,1,1.0,9.267063775017041,9.267063775017041
nofair,1,1.0,9.267063775017041,9.267063775017041
flash,1,1.0,9.267063775017041,9.267063775017041
cursing,1,1.0,9.267063775017041,9.267063775017041
mysterious,1,1.0,9.267063775017041,9.267063775017041
assumption,1,1.0,9.267063775017041,9.267063775017041
name,1,1.0,9.267063775017041,9.267063775017041
regarding,1,1.0,9.267063775017041,9.267063775017041
lam,1,1.0,9.267063775017041,9.267063775017041
confsuing,1,1.0,9.267063775017041,9.267063775017041
empitome,1,1.0,9.267063775017041,9.267063775017041
popsicle,1,1.0,9.267063775017041,9.267063775017041
cousin,1,1.0,9.267063775017041,9.267063775017041
annoyingly,1,1.0,9.267063775017041,9.267063775017041
dismal,1,1.0,9.267063775017041,9.267063775017041
enlargement,1,1.0,9.267063775017041,9.267063775017041
awkwardly,1,1.0,9.267063775017041,9.267063775017041
visit,1,1.0,9.267063775017041,9.267063775017041
windows,1,1.0,9.267063775017041,9.267063775017041
elizabeth,1,1.0,9.267063775017041,9.267063775017041
wharra,1,1.0,9.267063775017041,9.267063775017041
dayuumm,1,1.0,9.267063775017041,9.267063775017041
twitterchallenged,1,1.0,9.267063775017041,9.267063775017041
attend,1,1.0,9.267063775017041,9.267063775017041
frighten,1,1.0,9.267063775017041,9.267063775017041
pissy,1,1.0,9.267063775017041,9.267063775017041
parent,1,1.0,9.267063775017041,9.267063775017041
pills,1,1.0,9.267063775017041,9.267063775017041
misbehaved,1,1.0,9.267063775017041,9.267063775017041
grouchy,1,1.0,9.267063775017041,9.267063775017041
sorries,1,1.0,9.267063775017041,9.267063775017041
travel,1,1.0,9.267063775017041,9.267063775017041
webcam,1,1.0,9.267063775017041,9.267063775017041
picker,1,1.0,9.267063775017041,9.267063775017041
comcast,1,1.0,9.267063775017041,9.267063775017041
grades,1,1.0,9.267063775017041,9.267063775017041
trading,1,1.0,9.267063775017041,9.267063775017041
clowns,1,1.0,9.267063775017041,9.267063775017041
spreadsheets,1,1.0,9.267063775017041,9.267063775017041
set,1,1.0,9.267063775017041,9.267063775017041
teddy,1,1.0,9.267063775017041,9.267063775017041
suffers,1,1.0,9.267063775017041,9.267063775017041
precious,1,1.0,9.267063775017041,9.267063775017041
ticke,1,1.0,9.267063775017041,9.267063775017041
rybody,1,1.0,9.267063775017041,9.267063775017041
chocked,1,1.0,9.267063775017041,9.267063775017041
hogging,1,1.0,9.267063775017041,9.267063775017041
geeta,1,1.0,9.267063775017041,9.267063775017041
jason,1,1.0,9.267063775017041,9.267063775017041
small,1,1.0,9.267063775017041,9.267063775017041
black,1,1.0,9.267063775017041,9.267063775017041
arrgghhgguuiisshh,1,1.0,9.267063775017041,9.267063775017041
nonbelievers,1,1.0,9.267063775017041,9.267063775017041
plenty,1,1.0,9.267063775017041,9.267063775017041
feckin,1,1.0,9.267063775017041,9.267063775017041
stayin,1,1.0,9.267063775017041,9.267063775017041
gurl,1,1.0,9.267063775017041,9.267063775017041
spray,1,1.0,9.267063775017041,9.267063775017041
totem,1,1.0,9.267063775017041,9.267063775017041
deat,1,1.0,9.267063775017041,9.267063775017041
inconsiderate,1,1.0,9.267063775017041,9.267063775017041
blows,1,1.0,9.267063775017041,9.267063775017041
number,1,1.0,9.267063775017041,9.267063775017041
sickness,1,1.0,9.267063775017041,9.267063775017041
